Date,SMB,HML,market_premium
2010-04-27,-0.00012145429776312666,0.012272260455841618,
2010-04-28,-0.005555583610573688,-0.005097944686337612,
2010-04-29,-0.001503683481838533,0.00943524193922838,
2010-04-30,-0.0027539327038904274,-0.0034540318361239216,
2010-05-03,0.004804772812782739,-0.002825590116920764,
2010-05-04,0.002755394590992539,0.005441642175697503,
2010-05-05,0.0034255151088636235,-0.00568242364760653,
2010-05-06,0.007068004816746982,0.008108695453632787,
2010-05-07,-0.010829375105981205,-0.00196144370550258,
2010-05-10,-0.0028652714207541693,-0.0024887865751827658,
2010-05-11,-0.006293767709799735,-0.006293318150414198,
2010-05-12,0.0023744903667747112,-0.004781642216674268,
2010-05-13,0.0002658550618909253,0.00799444523573515,
2010-05-14,-9.626980973247157e-05,-0.0036374546215838287,
2010-05-17,0.00040668349917536914,0.005037082890434034,
2010-05-18,0.0047986026648294405,-5.9753707969320384e-05,
2010-05-19,0.011227036003756498,-0.003513972629508935,
2010-05-20,-0.005060275815048365,0.0016879370268292598,
2010-05-21,0.002738522139928902,-0.005363749195188642,
2010-05-24,-0.001737967018283511,0.003176509101527893,
2010-05-25,-0.003742688832258226,0.0021448890792091996,
2010-05-26,-0.009510709267354991,0.002637101818034421,
2010-05-27,0.001502514696006053,-0.0007588090136851616,
2010-05-28,0.00913398401737988,-0.004569153460630745,
2010-06-01,-0.0031879593625864754,0.0018329563432014258,
2010-06-02,0.0008268377919768751,-0.003728875139314033,
2010-06-03,0.010019896118304963,0.0022221519493137235,
2010-06-04,0.00446639257677834,0.006945118795326756,
2010-06-07,0.0005721528143874501,0.009149669211404093,
2010-06-08,-0.007650745728794557,-0.0042784339206715935,
2010-06-09,-0.007060259248415888,0.005472898528416276,
2010-06-10,-0.004769291667488576,-0.004795890351046505,
2010-06-11,-0.005127352073797125,0.0004541233274419597,
2010-06-14,0.0007397073322386316,-0.0038485859839187675,
2010-06-15,0.005475724158105857,-0.005238609697909569,
2010-06-16,0.0016504723517860413,0.0007087895982553329,
2010-06-17,0.001742407176181461,-0.0021780216781575558,
2010-06-18,0.001926398680217511,-0.0004798130207155542,
2010-06-21,0.006344021790253101,-0.005680232813855608,
2010-06-22,-0.003965081605904201,0.003278318836945712,
2010-06-23,0.0016870846684301534,0.0016245072483395129,
2010-06-24,-0.007354446391712882,-0.004708048287039106,
2010-06-25,-0.00017550613517029355,-0.0027511203783623954,
2010-06-28,0.002788844352263238,0.0063839291586756455,
2010-06-29,-0.0008787023482621503,0.0025437872984326454,
2010-06-30,-0.00011526513466937529,0.006486276365677648,
2010-07-01,0.0024270142549769804,-0.002058284421465568,
2010-07-02,0.0039019197216068092,0.009653844082910723,
2010-07-06,-0.009358375586331812,0.0049823881431921915,
2010-07-07,-0.0008317867070738328,0.0018053436647484569,
2010-07-08,-0.00029231802986413695,-0.002429937624207776,
2010-07-09,0.009338937438442005,-0.0003139157205616144,
2010-07-12,-0.004523658562254972,-0.0034823830330252374,
2010-07-13,0.0025179825237874793,-0.002394929451043128,
2010-07-14,0.002413736494930945,0.005028926245666072,
2010-07-15,0.004471164132241686,0.0023590619609606955,
2010-07-16,-5.3613575370378176e-05,0.0012984355265747453,
2010-07-19,-0.008262153918328841,0.005750159490557627,
2010-07-20,0.0023290323898185906,-0.0027918728960091305,
2010-07-21,-0.00785970870435201,-0.002696020583850156,
2010-07-22,-0.007770783011239247,-0.005877349680397818,
2010-07-23,-0.007768265778094655,0.00018914142936987503,
2010-07-26,0.006972582442279921,0.0010809072889077197,
2010-07-27,-0.002195943532152524,0.007425823466298677,
2010-07-28,0.0006254297823337172,0.0003178616632582036,
2010-07-29,-0.002542712388083003,-0.0012643601640051976,
2010-07-30,-0.003339215269635206,0.0077735581030816524,
2010-08-02,0.004506158989631296,-0.000484097825516905,
2010-08-03,0.00047263514549297954,0.0006547894645917776,
2010-08-04,0.0038470407196381103,0.005144914323490986,
2010-08-05,0.0010094177462539153,-0.0032883938175829325,
2010-08-06,-0.00421838972831304,-0.0018105153599987196,
2010-08-09,0.0024599366280880185,0.005132044491545756,
2010-08-10,0.00465116664157594,0.0018998057811665144,
2010-08-11,0.0024781505609400467,0.00319852215694019,
2010-08-12,-0.0008625787348810728,0.0030554807730694376,
2010-08-13,-0.0006440406720325767,-0.0024448867091936386,
2010-08-16,-0.008234713571574034,-0.0037918144628221982,
2010-08-17,0.0006400338149268493,-0.0019159841321158082,
2010-08-18,0.003966021165677361,-0.002461098167104759,
2010-08-19,-0.0009674681420667995,-0.006442777187898354,
2010-08-20,0.002614899530460276,0.006140372705751383,
2010-08-23,-0.00020651066161012088,0.004266881880102321,
2010-08-24,-0.0012611281566142895,-0.004489082576030834,
2010-08-25,-0.0015533738428659422,-0.0006686664110599309,
2010-08-26,-0.005358234761636721,0.0032905255885174664,
2010-08-27,0.0012033094356734345,0.0023502184065659574,
2010-08-30,-0.0040961796523767725,0.0063194044310127435,
2010-08-31,-0.0030813481385278604,-0.003234088333438568,
2010-09-01,-0.0023002486754898615,-0.009478780309686564,
2010-09-02,-0.0017367004758124336,0.0003575849090372077,
2010-09-03,0.0024345625290133257,0.003126849281200359,
2010-09-07,-0.0019257289705682593,0.0012546792067243922,
2010-09-08,0.0026680673341392875,-0.0014676796473771171,
2010-09-09,0.00014233907840929946,0.0024070089216168744,
2010-09-10,-0.0035821207539428208,-0.008652690413490526,
2010-09-13,0.0025965506571604367,-0.004445855734465349,
2010-09-14,-0.0017793114708152787,-0.001586005286408293,
2010-09-15,0.0014949916358346605,-0.0021027077901653707,
2010-09-16,-0.0036051729464352876,-0.004635300382477019,
2010-09-17,-0.0017630687951400055,-0.0008147929256049763,
2010-09-20,0.006915173608719322,0.0009286402602128245,
2010-09-21,0.002268153615584096,0.0064378938042756635,
2010-09-22,0.005846240725226166,-0.003558800776200969,
2010-09-23,-0.004860371889372991,-0.003414877460788099,
2010-09-24,-0.003292770218950282,0.005008318686354831,
2010-09-27,-0.0026281339881725286,-0.00032025504811213773,
2010-09-28,0.0005593112617351306,-0.0012996594514289406,
2010-09-29,-0.003566028573893192,0.002471609366204844,
2010-09-30,-0.002735566413709782,0.0051613676835811206,
2010-10-01,-0.0019992428847962172,0.003551808670643403,
2010-10-04,-0.005894172332522825,-0.003888620793770326,
2010-10-05,0.002762441992936759,0.013335391352736169,
2010-10-06,0.0003971343911814985,-0.004114121021229291,
2010-10-07,-0.006895774467985155,0.0056119746091715566,
2010-10-08,-0.0022399359419995064,-0.00039576939336648936,
2010-10-11,-0.0005204446271419218,-0.0020454052370772135,
2010-10-12,-0.0002475923022842927,-0.002788923683949984,
2010-10-13,0.002204698656930635,-0.0026027399819534905,
2010-10-14,0.0012999273184199829,-0.0012597493296258935,
2010-10-15,0.0007366855163384953,0.0007442430650978363,
2010-10-18,0.004181052719748278,-0.0010348940534315454,
2010-10-19,-0.0034481869771572932,0.0065746584821345985,
2010-10-20,0.0038025334962294662,-0.0038453246782341292,
2010-10-21,-0.0007134059450658852,-0.008077196786070868,
2010-10-22,-0.0005624889237388301,-0.0011003784703391781,
2010-10-25,0.0013617575417709236,-0.001237702956227189,
2010-10-26,-0.00030944078495421406,-0.0036033664186287005,
2010-10-27,0.0008036743189360081,0.005534751653328636,
2010-10-28,-0.0035123538706174962,-0.002176643999594358,
2010-10-29,9.058213341831575e-05,0.002114759507018239,
2010-11-01,-2.9464437628662354e-05,-0.002124959509281328,
2010-11-02,0.0014799911295542874,-0.0001041609156905883,
2010-11-03,0.0008403844779058499,0.0007957391158063022,
2010-11-04,0.0024464151207631286,0.0010026087729002378,
2010-11-05,-0.0023404559549748106,0.0024980631700152146,
2010-11-08,0.006012660888213691,-0.0004912816363725602,
2010-11-09,0.0005291173903472016,-0.004120005431837269,
2010-11-10,-0.003819577278211422,0.005989714863228195,
2010-11-11,0.005521757089238874,-0.0021803526345742247,
2010-11-12,-0.0010299172366223315,-0.0015535384569427668,
2010-11-15,0.002923671111480411,0.0020292461097556995,
2010-11-16,-0.003141909660089923,-0.0002070198729017367,
2010-11-17,-0.0011734992102385034,-0.0007222482008454306,
2010-11-18,0.0021014549998751805,-0.0011660630959503984,
2010-11-19,-0.001001735933220661,-0.006380783557896319,
2010-11-22,0.0009979853831149459,-0.003885849788349759,
2010-11-23,-0.005834479547624798,-0.004948356470614278,
2010-11-24,-0.0020785298136681823,-0.0032946266183974237,
2010-11-26,-0.0003940973978781592,0.0030652891750168137,
2010-11-29,-0.0018499364837535727,0.002849662762107742,
2010-11-30,0.0005008319837594977,-0.0024689697591630637,
2010-12-01,-0.0014359613418456936,-0.0008420928419619784,
2010-12-02,-0.0037311504864830577,-0.0015252495245766007,
2010-12-03,-0.0007768246203138134,-0.004046884087882325,
2010-12-06,-0.00027952839281566565,-0.00490366616338052,
2010-12-07,0.0051812817383500845,-0.005046385897526691,
2010-12-08,0.002796387378908774,-0.00014343527190411242,
2010-12-09,-0.0005947909573426526,-0.0031928645273128766,
2010-12-10,0.004524348497735299,0.003815234557931423,
2010-12-13,0.001301978474725095,-0.0014395587152585317,
2010-12-14,-0.00034883811051936164,-0.0038250770825439566,
2010-12-15,-0.004747137216360089,0.002205028954178986,
2010-12-16,-0.002172908551699441,-0.003960104904221202,
2010-12-17,-0.0002546308032000755,0.004630503087979201,
2010-12-20,-0.0027750242903270463,-0.00015737032185756446,
2010-12-21,-5.932588353959787e-05,0.0043687348112854294,
2010-12-22,0.00017504030607434643,0.002831084736691921,
2010-12-23,-0.003052322849788943,0.0006556585220919059,
2010-12-27,0.0013680603226469154,0.0009401567336475414,
2010-12-28,-0.0022606759658535163,0.001654846867070768,
2010-12-29,-0.0021808794702352584,0.0026003124714008233,
2010-12-30,0.004237327884335383,0.004388796788225516,
2010-12-31,-0.0026196921524928984,-0.0012128358234221193,
2011-01-03,0.009967399964847464,0.005014503526064682,
2011-01-04,-0.0014377032838663135,-0.0016877968805273239,
2011-01-05,0.003325028812405678,-0.003305966987576698,
2011-01-06,-0.001548895626701768,0.004178201862039508,
2011-01-07,-0.0031265148682288403,-0.006672646920087086,
2011-01-10,-0.002001865038108899,-0.0005201687776709538,
2011-01-11,-0.00013331548977499677,0.0010239650182014013,
2011-01-12,-0.0024500068043783185,0.00020723185459385542,
2011-01-13,0.0031821814946076154,-0.005782260011140365,
2011-01-14,-0.0007517059310797221,-0.003161098816192619,
2011-01-18,0.00631355342650579,0.0014052167686461545,
2011-01-19,0.009223313552166415,0.0074925747536444395,
2011-01-20,0.003879231392513017,1.3305505532626742e-05,
2011-01-21,0.002179225171851479,-0.0046932554696940115,
2011-01-24,-0.0007813247703686507,0.0025313346332552326,
2011-01-25,-0.007395991422216327,4.815408943432964e-07,
2011-01-26,0.0032433026341741576,-0.007559619414117253,
2011-01-27,0.0012940012977003743,-0.0010009913176219978,
2011-01-28,-0.0030990941249762517,-0.0021848640916961428,
2011-01-31,0.002264953234127936,-0.0020469387231715087,
2011-02-01,0.0010329219289483954,-0.004608589083364519,
2011-02-02,-0.0022818896701275737,-0.001327964665804926,
2011-02-03,0.0006868988804525399,-0.009399565832383971,
2011-02-04,-0.0057390032135061185,0.002993365911587665,
2011-02-07,0.0014676011399071785,0.0010342921618130396,
2011-02-08,-0.0018961589169630075,0.003391415240276128,
2011-02-09,0.001904984752773738,-0.005648803164827701,
2011-02-10,-0.00030481663506128423,-0.0006917333111335451,
2011-02-11,0.0010887625354151962,-0.00286993841397868,
2011-02-14,0.003444727104119519,0.005620550459323776,
2011-02-15,-0.00014475258857751198,-0.0022124666147283973,
2011-02-16,-0.0009973958097563144,-0.001164258997859931,
2011-02-17,0.004087119130453513,-0.004830911233256474,
2011-02-18,0.002206902476527217,0.004727747862837056,
2011-02-22,0.0013848389562398193,0.009396692622896495,
2011-02-23,0.004289425569698002,-0.007670516916945727,
2011-02-24,-0.005627487691060801,-0.0053829235227897225,
2011-02-25,-0.0023117965310708306,0.009155450963468745,
2011-02-28,0.002944123716635997,0.0013064279304575363,
2011-03-01,-0.000391611595142039,-0.005179541467297266,
2011-03-02,0.0005649102748465085,-0.0034915138353910115,
2011-03-03,0.0004921146364697659,-0.006347612442597843,
2011-03-04,8.451327762834006e-05,0.008781522701199147,
2011-03-07,-0.005271666829483529,0.0023572619352209834,
2011-03-08,-0.0002806702539803348,0.004761916816887957,
2011-03-09,0.0019019880296251152,0.00225160858694453,
2011-03-10,-0.0015978657379677264,0.0010942253064662863,
2011-03-11,0.0018539578406376834,-0.0021715613373156804,
2011-03-14,-0.0022706742612823554,-0.0005020600494474378,
2011-03-15,-0.0057397469983702844,-0.0019512478021139028,
2011-03-16,0.0034303469398943116,0.004984158194920092,
2011-03-17,-0.0009523463493354913,-0.000225505333920158,
2011-03-18,-0.002544018486279066,-0.0012311746820914682,
2011-03-21,0.006860114458618607,-0.001183498492359685,
2011-03-22,0.0021015323520173325,-0.0010532943733783163,
2011-03-23,0.004599633506654755,-0.006474565666316351,
2011-03-24,-0.005083930807766639,-0.000942111488432866,
2011-03-25,0.004899258318820837,-0.0033389635529980245,
2011-03-28,-0.0024713400572061364,-0.001997457004845292,
2011-03-29,-0.00484346229536697,0.005219229021736184,
2011-03-30,-0.0027640441455125853,-0.0035934104245108063,
2011-03-31,-0.001130140957363298,0.003986644648454039,
2011-04-01,-0.001694674816790578,0.0008522568264454517,
2011-04-04,-0.0005248668186142363,-0.002672123200794751,
2011-04-05,0.005942947561639465,-0.00441454531396502,
2011-04-06,0.003902503947404742,-0.002481836042255196,
2011-04-07,0.0008614222669513106,1.8951895877899333e-05,
2011-04-08,0.0035331474952662837,-0.0036265388346606933,
2011-04-11,-0.00018437260375216927,0.0042854260318988735,
2011-04-12,-0.0034812958794642242,-0.0033281306421562374,
2011-04-13,-0.0013432567120612612,-0.000620896601293512,
2011-04-14,-0.004751100700017251,-0.001917673371872125,
2011-04-15,-0.0021557390952674955,0.003026178042903298,
2011-04-18,0.0006392922206523606,0.0018652750490681948,
2011-04-19,-0.00039378819511550617,-0.00864464673487988,
2011-04-20,-0.002167810837129757,0.0009997075206464208,
2011-04-21,-0.0019164609497297406,-0.0010359968418446827,
2011-04-25,0.0008448911064829687,0.0017125276166156823,
2011-04-26,0.004783792267487903,-0.005054513114280025,
2011-04-27,0.000834980930109436,9.695369695570289e-05,
2011-04-28,-0.0067454231195048404,0.007002620183776156,
2011-04-29,0.002664335871099292,0.002020573059304708,
2011-05-02,0.0050515037290619555,0.0038354881222168206,
2011-05-03,0.0026009883218788754,0.0011862271340376497,
2011-05-04,-0.004537549358176048,0.000911428003166152,
2011-05-05,0.0010939339527408888,-0.0033805925863883155,
2011-05-06,-0.0006388149447106601,-0.0028137828051576783,
2011-05-09,-0.003977102320768459,0.0009780697189627867,
2011-05-10,0.0017003259586716689,-0.0013427559703774062,
2011-05-11,0.0012471189408942924,-0.00679479419373608,
2011-05-12,0.0002804411097229748,0.001328231452824475,
2011-05-13,-0.0022169683793025977,0.00694661517026493,
2011-05-16,0.002752148269831568,0.0054182948127051,
2011-05-17,-0.003959758075924644,-0.003249285902032776,
2011-05-18,-0.0008340854670490687,-0.0014044671967715552,
2011-05-19,0.0012422356829680644,0.0006237640479860333,
2011-05-20,0.0003039886125827673,0.004481272682992098,
2011-05-23,0.0017349919950112851,0.003492964101204966,
2011-05-24,0.0011635255334805344,-0.006930189406218156,
2011-05-25,-0.0032796509453205504,-0.002640473721123763,
2011-05-26,-0.0018100168014583019,0.0012695250127413892,
2011-05-27,0.002475491332969577,-0.004858297050789086,
2011-05-31,0.003119732496091994,0.004082329431973241,
2011-06-01,0.0012768386618655537,0.0009795027770035751,
2011-06-02,0.0028833818119319773,0.0034560889955201433,
2011-06-03,0.0015719211445854118,-0.003245208960719278,
2011-06-06,-0.003257447396624565,-0.0021765182980596934,
2011-06-07,-0.0009303119841138742,0.007380843985834639,
2011-06-08,-0.0016420023696994482,0.005184696029723207,
2011-06-09,0.004192383457725482,0.0011871014481619358,
2011-06-10,0.002169769395130145,-0.002250278946294422,
2011-06-13,-0.00611068956993909,-0.0029717863715953263,
2011-06-14,0.0005236278070837146,-0.0007467893416000515,
2011-06-15,-0.002174213934294759,0.005462910639197523,
2011-06-16,-0.004341412001563776,0.006613239927786129,
2011-06-17,-0.00272599412336574,0.001100704174660341,
2011-06-20,-0.0028982273986056135,-0.008268776036924266,
2011-06-21,-0.0013383203425195427,-0.0007428981945384891,
2011-06-22,0.003048990296489566,-0.005992143505372684,
2011-06-23,-0.005171936608630855,0.0015322562905938798,
2011-06-24,0.0012221725920990266,-0.0003539446838016465,
2011-06-27,0.0001661570623042851,-0.0035413678848960056,
2011-06-28,0.002080366950314761,-0.00034310666552784825,
2011-06-29,0.001249002310130548,-0.001862823380615144,
2011-06-30,-0.000646733995079498,-0.001305119334627819,
2011-07-01,-0.0012787975927222805,-0.0019768407323460355,
2011-07-05,-0.0037288305784705716,-0.0009127110508309746,
2011-07-06,-0.0003900601899329229,-0.0003231234436008208,
2011-07-07,-0.0030206607976966376,0.0029751729546417752,
2011-07-08,0.004839083054385535,-0.0025330264150494643,
2011-07-11,-0.004759206705597489,0.009537098633306483,
2011-07-12,0.0010680732868395316,-0.0033936674290683507,
2011-07-13,0.004039091551255996,0.0037370337785494236,
2011-07-14,-0.002174343745755622,0.002650790530898228,
2011-07-15,0.004535590127744037,0.0018347793696920633,
2011-07-18,-0.0017638760607671666,-0.004425443615948488,
2011-07-19,6.809640472433935e-05,0.006042009272759913,
2011-07-20,0.0038789943271161764,0.01005449423397926,
2011-07-21,3.0985345861756636e-07,-0.00533420187437758,
2011-07-22,0.0011929421860682413,-0.0012387899832474736,
2011-07-25,0.002112824101233271,0.005172215743313939,
2011-07-26,0.005619362674547088,0.013718922743508388,
2011-07-27,0.006977948465300711,-0.007886572113592085,
2011-07-28,-0.0007168892215193316,-0.0063030588244048546,
2011-07-29,0.004377519018173162,0.0030211070821836647,
2011-08-01,0.0012985436069716388,-0.007898367846870709,
2011-08-02,0.0013555038299098883,-0.010311662857580688,
2011-08-03,0.009476111661653942,-0.0013220409751846726,
2011-08-04,0.00648678018560207,0.006961443478928443,
2011-08-05,0.016116726414545327,-0.0021059806819288956,
2011-08-08,-0.009199242723413027,-0.003758455491377613,
2011-08-09,-0.00858596037365953,0.010242784686457763,
2011-08-10,-0.0027495505588110286,-0.0013170391067093348,
2011-08-11,-0.0028479325797171303,-0.007078661447874219,
2011-08-12,-0.004418020071550052,0.0066298597753675845,
2011-08-15,0.0023358323487636806,0.005360320439958596,
2011-08-16,0.0009069932754796825,0.004975874805502287,
2011-08-17,0.010941855530046965,0.012305648856436278,
2011-08-18,0.002771221376117126,-0.004058661684230396,
2011-08-19,-0.0007730306830519768,-0.007176758306768229,
2011-08-22,-0.002836658834840057,-0.014971746333054009,
2011-08-23,0.0005070093183219011,0.0034038156760894476,
2011-08-24,0.006737982132772444,0.00067471508940007,
2011-08-25,-0.007208198007459223,-0.007849387088404186,
2011-08-26,-0.008113041135002393,-0.0011059594599966485,
2011-08-29,-0.0007139468523866587,0.000997262388337872,
2011-08-30,-0.0001981348327149959,0.0014754421309284942,
2011-08-31,0.0033111999790362105,0.002239383120907174,
2011-09-01,0.006039835577079829,0.0033107504241759976,
2011-09-02,0.001808954354116244,-0.004820456027553013,
2011-09-06,-0.004823583316754053,-0.005682682640876759,
2011-09-07,0.006464098235097722,0.00043824284077372856,
2011-09-08,0.001055389611281713,-0.0011279065179606723,
2011-09-09,0.0066057470790849455,-0.005550624640203711,
2011-09-12,-0.002768671880705958,-0.008866130591648768,
2011-09-13,-0.0006944094671086053,-0.008742750705924916,
2011-09-14,0.0010216683958696841,0.009195178408696733,
2011-09-15,0.0022675773348886027,0.0021960998112264766,
2011-09-16,0.003554858175543742,-3.6490698726607956e-05,
2011-09-19,0.005095172196708424,0.009611882055698745,
2011-09-20,0.007932634262587463,-0.007183836604766729,
2011-09-21,0.00629119165570019,-0.006608237984062258,
2011-09-22,0.001044140174885258,-0.005335648182419397,
2011-09-23,-0.004280054321079016,0.007489319143486807,
2011-09-26,-0.004775857562866699,-0.006404219932225485,
2011-09-27,0.011355481677853614,0.002384707100603539,
2011-09-28,-0.003136599621294264,0.005111966109753164,
2011-09-29,0.007563217008972174,-0.003085726417113733,
2011-09-30,0.007905627841751639,0.00824609744815541,
2011-10-03,-0.01327145749111524,-0.009575993066224645,
2011-10-04,-0.002296575322402416,-1.4346522754414559e-05,
2011-10-05,-0.008912814660866523,0.0061734973201465655,
2011-10-06,0.009257384462739037,0.0021695028217428164,
2011-10-07,-0.006796778917391336,0.007311500151598493,
2011-10-10,-0.00043800400013122487,-0.00029790621529179477,
2011-10-11,-0.0007990333602025477,-0.0014785595446127255,
2011-10-12,0.0046828964852188,-0.004655178786650657,
2011-10-13,-0.0037698926316685633,0.0016402846959107844,
2011-10-14,0.006180998001108367,0.0053215247597041895,
2011-10-17,-0.007646786940635093,0.00475180663320195,
2011-10-18,0.006570142661539222,0.002578345688728086,
2011-10-19,-0.0035472804068379634,0.009033448682145692,
2011-10-20,-0.006599363903914059,-0.0012978455573301392,
2011-10-21,-0.01101450684926203,-0.013130455352227297,
2011-10-24,-0.003118466497025442,0.00741571833833813,
2011-10-25,-0.005380626429773082,0.01018940796046005,
2011-10-26,-0.006237807661142139,-0.007035386698115598,
2011-10-27,-0.0017588058649657995,-0.008528046112493684,
2011-10-28,-0.0003827507112997633,-0.001826157570773635,
2011-10-31,0.0016179682880030563,0.001966148498813554,
2011-11-01,-0.004360674643503155,0.0006388793728376516,
2011-11-02,0.001535898324513521,-0.011269712472087749,
2011-11-03,-0.0056880938024682515,0.0006909814799069391,
2011-11-04,0.0024856872025858785,0.005626514766578685,
2011-11-07,-0.0006287933973084855,-0.001953864050949553,
2011-11-08,0.007229299466434004,0.0028519790153694255,
2011-11-09,0.0001946731247590384,0.004192541461586721,
2011-11-10,-0.000989024304504777,-0.0034517023737831026,
2011-11-11,0.00289702981648122,0.0004255779480940771,
2011-11-14,-0.0007494056480786253,-0.007097906570841008,
2011-11-15,-3.1713592342552666e-05,-0.005029653095930002,
2011-11-16,0.003221833076288677,0.0006975672230464941,
2011-11-17,-0.0063115493870760375,0.011352115276770616,
2011-11-18,0.002594002990912881,-0.0017989410031698724,
2011-11-21,0.0009089854328613364,-0.0010952555700896299,
2011-11-22,0.005270045850821491,0.0006387372136658076,
2011-11-23,-0.00149048237259377,0.006066672912123476,
2011-11-25,-0.0031746126668299596,-0.006615826874455867,
2011-11-28,-0.0027741769251940253,0.009741208851125113,
2011-11-29,-0.0016089124034553773,-0.0037832546558847283,
2011-11-30,0.004765865816952637,-0.0017297833522049587,
2011-12-01,0.0008527847304001289,0.00047754736223557534,
2011-12-02,-0.0026243922754624668,8.009654225966771e-05,
2011-12-05,0.0023339401080730033,0.0033876216756742426,
2011-12-06,0.0020346287675285578,0.0005821025056448344,
2011-12-07,0.0038215467293003826,-0.0032901268672126116,
2011-12-08,-0.0024423486689896766,-0.005468646337953079,
2011-12-09,-0.0011031316112485087,0.0028378391050813915,
2011-12-12,0.009751689313420344,0.0009715833665943138,
2011-12-13,0.0023062976780776102,0.0012249383915195842,
2011-12-14,-0.006369188037127171,0.007611143827876369,
2011-12-15,-0.0037696238891700897,-0.003588322612411152,
2011-12-16,0.00024566276809210447,-0.0031764443761002,
2011-12-19,-0.004289667542588492,-0.0036206308215179575,
